State;Year;Month;Frequency;Variable;Value;Unit
Oregon;2016;January;Annualy;Carbon Emissions from Coal;1.856899;Million Metric Tons of Carbon Dioxide
Oregon;1980;January;Annualy;Carbon Emissions from Oil;22.370753;Million Metric Tons of Carbon Dioxide
Oregon;1988;January;Annualy;Carbon Emissions from Oil;23.608957;Million Metric Tons of Carbon Dioxide
Oregon;1992;January;Annualy;Carbon Emissions from Oil;24.038323;Million Metric Tons of Carbon Dioxide
Oregon;1993;January;Annualy;Carbon Emissions from Oil;23.931317;Million Metric Tons of Carbon Dioxide
Oregon;1998;January;Annualy;Carbon Emissions from Oil;24.758695;Million Metric Tons of Carbon Dioxide
Oregon;2005;January;Annualy;Carbon Emissions from Oil;24.769506;Million Metric Tons of Carbon Dioxide
Oregon;2012;January;Annualy;Carbon Emissions from Oil;22.310517;Million Metric Tons of Carbon Dioxide
Oregon;1980;January;Annualy;Carbon Emissions from Gas;4.352635;Million Metric Tons of Carbon Dioxide
Oregon;2002;January;Annualy;Carbon Emissions from Gas;10.951494;Million Metric Tons of Carbon Dioxide
Oregon;2008;January;Annualy;Carbon Emissions from Gas;14.555393;Million Metric Tons of Carbon Dioxide
Oregon;2011;January;Annualy;Carbon Emissions from Gas;10.785201;Million Metric Tons of Carbon Dioxide
Oregon;2012;January;Annualy;Carbon Emissions from Gas;11.684276;Million Metric Tons of Carbon Dioxide
Oregon;2013;January;Annualy;Carbon Emissions from Gas;12.939942;Million Metric Tons of Carbon Dioxide
Oregon;1984;January;Annualy;Total Per Capita Carbon Emissions;0.010275303;Mg/person
Oregon;1999;January;Annualy;Total Per Capita Carbon Emissions;0.012996984;Mg/person
Oregon;2002;January;Annualy;Total Per Capita Carbon Emissions;0.011153036;Mg/person
Oregon;2004;January;Annualy;Total Per Capita Carbon Emissions;0.011408047;Mg/person
Oregon;2008;January;Annualy;Total Per Capita Carbon Emissions;0.0113473;Mg/person
Oregon;2009;January;Annualy;Total Per Capita Carbon Emissions;0.010727848;Mg/person
Oregon;2014;January;Annualy;Total Per Capita Carbon Emissions;0.009542785;Mg/person
Oregon;2016;January;Annualy;Total Per Capita Carbon Emissions;0.009223524;Mg/person
Oregon;1983;January;Annualy;Per Capita Carbon Emissions from Coal;0.00033923;Mg/person
Oregon;1986;January;Annualy;Per Capita Carbon Emissions from Coal;0.000111793;Mg/person
Oregon;1992;January;Annualy;Per Capita Carbon Emissions from Coal;0.001277769;Mg/person
Oregon;2010;January;Annualy;Per Capita Carbon Emissions from Coal;0.001058841;Mg/person
Oregon;2014;January;Annualy;Per Capita Carbon Emissions from Coal;0.000824479;Mg/person
Oregon;1989;January;Annualy;Per Capita Carbon Emissions from Oil;0.008600378;Mg/person
Oregon;1992;January;Annualy;Per Capita Carbon Emissions from Oil;0.008406374;Mg/person
Oregon;1993;January;Annualy;Per Capita Carbon Emissions from Oil;0.00804089;Mg/person
Oregon;1994;January;Annualy;Per Capita Carbon Emissions from Oil;0.008000928;Mg/person
Oregon;1995;January;Annualy;Per Capita Carbon Emissions from Oil;0.007767186;Mg/person
Oregon;1999;January;Annualy;Per Capita Carbon Emissions from Oil;0.00796103;Mg/person
Oregon;1983;January;Annualy;Per Capita Carbon Emissions from Gas;0.001394613;Mg/person
Oregon;1995;January;Annualy;Per Capita Carbon Emissions from Gas;0.002578451;Mg/person
Oregon;1998;January;Annualy;Per Capita Carbon Emissions from Gas;0.003869527;Mg/person
Oregon;2000;January;Annualy;Per Capita Carbon Emissions from Gas;0.00357292;Mg/person
Oregon;2002;January;Annualy;Per Capita Carbon Emissions from Gas;0.003123034;Mg/person
Oregon;2003;January;Annualy;Per Capita Carbon Emissions from Gas;0.003217193;Mg/person
Oregon;2005;January;Annualy;Per Capita Carbon Emissions from Gas;0.003517403;Mg/person
Oregon;2007;January;Annualy;Per Capita Carbon Emissions from Gas;0.003709289;Mg/person
Oregon;2011;January;Annualy;Per Capita Carbon Emissions from Gas;0.00278563;Mg/person
Oregon;2014;January;Annualy;Per Capita Carbon Emissions from Gas;0.003026273;Mg/person
Oregon;2017;January;Annualy;Per Capita Carbon Emissions from Gas;0.003356972;Mg/person
Pennsylvania;1988;January;Annualy;Total Carbon Emissions;266.645812;Million Metric Tons of Carbon Dioxide
Pennsylvania;1990;January;Annualy;Total Carbon Emissions;262.745549;Million Metric Tons of Carbon Dioxide
Pennsylvania;1993;January;Annualy;Total Carbon Emissions;267.549438;Million Metric Tons of Carbon Dioxide
Pennsylvania;2000;January;Annualy;Total Carbon Emissions;274.717685;Million Metric Tons of Carbon Dioxide
Pennsylvania;2002;January;Annualy;Total Carbon Emissions;268.674417;Million Metric Tons of Carbon Dioxide
Pennsylvania;2011;January;Annualy;Total Carbon Emissions;247.126263;Million Metric Tons of Carbon Dioxide
Pennsylvania;2014;January;Annualy;Total Carbon Emissions;245.894238;Million Metric Tons of Carbon Dioxide
Pennsylvania;1997;January;Annualy;Carbon Emissions from Coal;148.418396;Million Metric Tons of Carbon Dioxide
Pennsylvania;2004;January;Annualy;Carbon Emissions from Coal;140.161188;Million Metric Tons of Carbon Dioxide
Pennsylvania;2005;January;Annualy;Carbon Emissions from Coal;141.985269;Million Metric Tons of Carbon Dioxide
Pennsylvania;2017;January;Annualy;Carbon Emissions from Coal;63.550904;Million Metric Tons of Carbon Dioxide
Pennsylvania;1985;January;Annualy;Carbon Emissions from Oil;82.97543;Million Metric Tons of Carbon Dioxide
Pennsylvania;1989;January;Annualy;Carbon Emissions from Oil;92.120856;Million Metric Tons of Carbon Dioxide
Pennsylvania;1996;January;Annualy;Carbon Emissions from Oil;86.496494;Million Metric Tons of Carbon Dioxide
Pennsylvania;2000;January;Annualy;Carbon Emissions from Oil;93.16349;Million Metric Tons of Carbon Dioxide
Pennsylvania;2001;January;Annualy;Carbon Emissions from Oil;94.433231;Million Metric Tons of Carbon Dioxide
Pennsylvania;2002;January;Annualy;Carbon Emissions from Oil;93.271802;Million Metric Tons of Carbon Dioxide
Pennsylvania;2006;January;Annualy;Carbon Emissions from Oil;93.834239;Million Metric Tons of Carbon Dioxide
Pennsylvania;1983;January;Annualy;Carbon Emissions from Gas;35.048205;Million Metric Tons of Carbon Dioxide
Pennsylvania;1988;January;Annualy;Carbon Emissions from Gas;36.629501;Million Metric Tons of Carbon Dioxide
Pennsylvania;1997;January;Annualy;Carbon Emissions from Gas;38.603279;Million Metric Tons of Carbon Dioxide
Pennsylvania;2007;January;Annualy;Carbon Emissions from Gas;41.292451;Million Metric Tons of Carbon Dioxide
Pennsylvania;2012;January;Annualy;Carbon Emissions from Gas;57.153656;Million Metric Tons of Carbon Dioxide
Pennsylvania;2013;January;Annualy;Carbon Emissions from Gas;62.244603;Million Metric Tons of Carbon Dioxide
Pennsylvania;2015;January;Annualy;Carbon Emissions from Gas;69.566127;Million Metric Tons of Carbon Dioxide
Pennsylvania;2016;January;Annualy;Carbon Emissions from Gas;71.739745;Million Metric Tons of Carbon Dioxide
Pennsylvania;1986;January;Annualy;Total Per Capita Carbon Emissions;0.020911923;Mg/person
Pennsylvania;1993;January;Annualy;Total Per Capita Carbon Emissions;0.022475222;Mg/person
Pennsylvania;1994;January;Annualy;Total Per Capita Carbon Emissions;0.022221217;Mg/person
Pennsylvania;1995;January;Annualy;Total Per Capita Carbon Emissions;0.022432954;Mg/person
Pennsylvania;1996;January;Annualy;Total Per Capita Carbon Emissions;0.022885846;Mg/person
Pennsylvania;2016;January;Annualy;Total Per Capita Carbon Emissions;0.016946543;Mg/person
Pennsylvania;1981;January;Annualy;Per Capita Carbon Emissions from Coal;0.011738349;Mg/person
Pennsylvania;1990;January;Annualy;Per Capita Carbon Emissions from Coal;0.011626144;Mg/person
Pennsylvania;1993;January;Annualy;Per Capita Carbon Emissions from Coal;0.011620239;Mg/person
Pennsylvania;1995;January;Annualy;Per Capita Carbon Emissions from Coal;0.011590083;Mg/person
Pennsylvania;1997;January;Annualy;Per Capita Carbon Emissions from Coal;0.012292059;Mg/person
Pennsylvania;2016;January;Annualy;Per Capita Carbon Emissions from Coal;0.005462144;Mg/person
Pennsylvania;1982;January;Annualy;Per Capita Carbon Emissions from Oil;0.006931109;Mg/person
Pennsylvania;1985;January;Annualy;Per Capita Carbon Emissions from Oil;0.007255204;Mg/person
Pennsylvania;1990;January;Annualy;Per Capita Carbon Emissions from Oil;0.007616259;Mg/person
Pennsylvania;2004;January;Annualy;Per Capita Carbon Emissions from Oil;0.007932449;Mg/person
Pennsylvania;2010;January;Annualy;Per Capita Carbon Emissions from Oil;0.006412879;Mg/person
Pennsylvania;2016;January;Annualy;Per Capita Carbon Emissions from Oil;0.005872514;Mg/person
Pennsylvania;1981;January;Annualy;Per Capita Carbon Emissions from Gas;0.003541743;Mg/person
Pennsylvania;1984;January;Annualy;Per Capita Carbon Emissions from Gas;0.00314003;Mg/person
Pennsylvania;1988;January;Annualy;Per Capita Carbon Emissions from Gas;0.003098157;Mg/person
Pennsylvania;1989;January;Annualy;Per Capita Carbon Emissions from Gas;0.003194001;Mg/person
Pennsylvania;1993;January;Annualy;Per Capita Carbon Emissions from Gas;0.003227382;Mg/person
Pennsylvania;2005;January;Annualy;Per Capita Carbon Emissions from Gas;0.003064585;Mg/person
Pennsylvania;2008;January;Annualy;Per Capita Carbon Emissions from Gas;0.003273903;Mg/person
Pennsylvania;2015;January;Annualy;Per Capita Carbon Emissions from Gas;0.005440907;Mg/person
Pennsylvania;2016;January;Annualy;Per Capita Carbon Emissions from Gas;0.005611885;Mg/person
Pennsylvania;2017;January;Annualy;Per Capita Carbon Emissions from Gas;0.005813266;Mg/person
Rhode Island;1992;January;Annualy;Total Carbon Emissions;13.03;Million Metric Tons of Carbon Dioxide
Rhode Island;1997;January;Annualy;Total Carbon Emissions;13.543799;Million Metric Tons of Carbon Dioxide
Rhode Island;2004;January;Annualy;Total Carbon Emissions;10.86136;Million Metric Tons of Carbon Dioxide
Rhode Island;2005;January;Annualy;Total Carbon Emissions;11.125632;Million Metric Tons of Carbon Dioxide
Rhode Island;1988;January;Annualy;Carbon Emissions from Coal;0.410615;Million Metric Tons of Carbon Dioxide
Rhode Island;1992;January;Annualy;Carbon Emissions from Coal;0.011585;Million Metric Tons of Carbon Dioxide
Rhode Island;2000;January;Annualy;Carbon Emissions from Coal;0.004895;Million Metric Tons of Carbon Dioxide
Rhode Island;2003;January;Annualy;Carbon Emissions from Coal;0.009512;Million Metric Tons of Carbon Dioxide
Rhode Island;2004;January;Annualy;Carbon Emissions from Coal;0.007152;Million Metric Tons of Carbon Dioxide
Rhode Island;2007;January;Annualy;Carbon Emissions from Coal;0.003668;Million Metric Tons of Carbon Dioxide
Rhode Island;2011;January;Annualy;Carbon Emissions from Coal;0.0;Million Metric Tons of Carbon Dioxide
Rhode Island;2016;January;Annualy;Carbon Emissions from Coal;0.0;Million Metric Tons of Carbon Dioxide
Rhode Island;1980;January;Annualy;Carbon Emissions from Oil;6.915828;Million Metric Tons of Carbon Dioxide
Rhode Island;1989;January;Annualy;Carbon Emissions from Oil;7.335183;Million Metric Tons of Carbon Dioxide
Rhode Island;1991;January;Annualy;Carbon Emissions from Oil;6.631494;Million Metric Tons of Carbon Dioxide
Rhode Island;1992;January;Annualy;Carbon Emissions from Oil;6.769704;Million Metric Tons of Carbon Dioxide
Rhode Island;2001;January;Annualy;Carbon Emissions from Oil;6.990412;Million Metric Tons of Carbon Dioxide
Rhode Island;2003;January;Annualy;Carbon Emissions from Oil;7.170062;Million Metric Tons of Carbon Dioxide
Rhode Island;2005;January;Annualy;Carbon Emissions from Oil;6.748838;Million Metric Tons of Carbon Dioxide
Rhode Island;2017;January;Annualy;Carbon Emissions from Oil;5.025018;Million Metric Tons of Carbon Dioxide
Rhode Island;1981;January;Annualy;Carbon Emissions from Gas;1.578927;Million Metric Tons of Carbon Dioxide
Rhode Island;1986;January;Annualy;Carbon Emissions from Gas;1.43505;Million Metric Tons of Carbon Dioxide
Rhode Island;1992;January;Annualy;Carbon Emissions from Gas;6.248712;Million Metric Tons of Carbon Dioxide
Rhode Island;1997;January;Annualy;Carbon Emissions from Gas;6.386712;Million Metric Tons of Carbon Dioxide
Rhode Island;2005;January;Annualy;Carbon Emissions from Gas;4.369649;Million Metric Tons of Carbon Dioxide
Rhode Island;1980;January;Annualy;Total Per Capita Carbon Emissions;0.00895894;Mg/person
Rhode Island;1981;January;Annualy;Total Per Capita Carbon Emissions;0.008184568;Mg/person
Rhode Island;1989;January;Annualy;Total Per Capita Carbon Emissions;0.00929381;Mg/person
Rhode Island;1991;January;Annualy;Total Per Capita Carbon Emissions;0.010757079;Mg/person
Rhode Island;1992;January;Annualy;Total Per Capita Carbon Emissions;0.013092524;Mg/person
Rhode Island;2000;January;Annualy;Total Per Capita Carbon Emissions;0.011178707;Mg/person
Rhode Island;2005;January;Annualy;Total Per Capita Carbon Emissions;0.010491932;Mg/person
Rhode Island;2006;January;Annualy;Total Per Capita Carbon Emissions;0.009900001;Mg/person
Rhode Island;2012;January;Annualy;Total Per Capita Carbon Emissions;0.009934942;Mg/person
Rhode Island;1980;January;Annualy;Per Capita Carbon Emissions from Coal;0.0;Mg/person
Rhode Island;1981;January;Annualy;Per Capita Carbon Emissions from Coal;0.0;Mg/person
Rhode Island;1984;January;Annualy;Per Capita Carbon Emissions from Coal;0.0;Mg/person
Rhode Island;1986;January;Annualy;Per Capita Carbon Emissions from Coal;0.000102318;Mg/person
Rhode Island;1987;January;Annualy;Per Capita Carbon Emissions from Coal;0.0;Mg/person
Rhode Island;1990;January;Annualy;Per Capita Carbon Emissions from Coal;0.0;Mg/person
Rhode Island;1993;January;Annualy;Per Capita Carbon Emissions from Coal;0.0;Mg/person
Rhode Island;1994;January;Annualy;Per Capita Carbon Emissions from Coal;0.0;Mg/person
Rhode Island;2002;January;Annualy;Per Capita Carbon Emissions from Coal;6.71e-06;Mg/person
Rhode Island;2003;January;Annualy;Per Capita Carbon Emissions from Coal;8.88e-06;Mg/person
Rhode Island;2013;January;Annualy;Per Capita Carbon Emissions from Coal;0.0;Mg/person
Rhode Island;1983;January;Annualy;Per Capita Carbon Emissions from Oil;0.006378205;Mg/person
Rhode Island;1990;January;Annualy;Per Capita Carbon Emissions from Oil;0.006768533;Mg/person
Rhode Island;1997;January;Annualy;Per Capita Carbon Emissions from Oil;0.007295084;Mg/person
Rhode Island;2007;January;Annualy;Per Capita Carbon Emissions from Oil;0.00593819;Mg/person
Rhode Island;2011;January;Annualy;Per Capita Carbon Emissions from Oil;0.005261509;Mg/person
Rhode Island;1981;January;Annualy;Per Capita Carbon Emissions from Gas;0.001573955;Mg/person
Rhode Island;1984;January;Annualy;Per Capita Carbon Emissions from Gas;0.001767347;Mg/person
Rhode Island;1990;January;Annualy;Per Capita Carbon Emissions from Gas;0.002090282;Mg/person
Rhode Island;2006;January;Annualy;Per Capita Carbon Emissions from Gas;0.003918502;Mg/person
Rhode Island;2012;January;Annualy;Per Capita Carbon Emissions from Gas;0.004947198;Mg/person
South Carolina;1990;January;Annualy;Total Carbon Emissions;60.433047;Million Metric Tons of Carbon Dioxide
South Carolina;1991;January;Annualy;Total Carbon Emissions;61.786881;Million Metric Tons of Carbon Dioxide
South Carolina;2003;January;Annualy;Total Carbon Emissions;80.415791;Million Metric Tons of Carbon Dioxide
South Carolina;2010;January;Annualy;Total Carbon Emissions;83.26804;Million Metric Tons of Carbon Dioxide
South Carolina;2012;January;Annualy;Total Carbon Emissions;72.838855;Million Metric Tons of Carbon Dioxide
South Carolina;1982;January;Annualy;Carbon Emissions from Coal;25.474079;Million Metric Tons of Carbon Dioxide
South Carolina;1984;January;Annualy;Carbon Emissions from Coal;22.909875;Million Metric Tons of Carbon Dioxide
South Carolina;1990;January;Annualy;Carbon Emissions from Coal;27.495679;Million Metric Tons of Carbon Dioxide
South Carolina;1996;January;Annualy;Carbon Emissions from Coal;33.492698;Million Metric Tons of Carbon Dioxide
South Carolina;1999;January;Annualy;Carbon Emissions from Coal;38.267688;Million Metric Tons of Carbon Dioxide
South Carolina;2003;January;Annualy;Carbon Emissions from Coal;40.04351;Million Metric Tons of Carbon Dioxide
South Carolina;2005;January;Annualy;Carbon Emissions from Coal;41.198563;Million Metric Tons of Carbon Dioxide
South Carolina;2006;January;Annualy;Carbon Emissions from Coal;41.237851;Million Metric Tons of Carbon Dioxide
South Carolina;2012;January;Annualy;Carbon Emissions from Coal;28.508419;Million Metric Tons of Carbon Dioxide
South Carolina;2016;January;Annualy;Carbon Emissions from Coal;21.185208;Million Metric Tons of Carbon Dioxide
South Carolina;2017;January;Annualy;Carbon Emissions from Coal;18.405715;Million Metric Tons of Carbon Dioxide
South Carolina;1984;January;Annualy;Carbon Emissions from Oil;23.783671;Million Metric Tons of Carbon Dioxide
South Carolina;1991;January;Annualy;Carbon Emissions from Oil;26.830302;Million Metric Tons of Carbon Dioxide
